2.378067027499999995e+02
0.000000000000000000e+00
6.998406850000000645e+01
0.000000000000000000e+00
2.908127925000000005e+02
1.792201472499999966e+02
0.000000000000000000e+00
0.000000000000000000e+00
1.000000000000000000e+00
2.378067027499999995e+02
0.000000000000000000e+00
6.998406850000000645e+01
0.000000000000000000e+00
0.000000000000000000e+00
2.908127925000000005e+02
1.792201472499999966e+02
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.000000000000000000e+00
0.000000000000000000e+00
2.422030857730978539e+02
1.199277882557681352e+01
5.141630300468638382e+01
2.098837178934997780e+02
4.912697080474486000e-02
2.931764902483150763e+02
1.753267937714599327e+02
-5.521700990899525152e+01
7.656209110284067920e-02
1.509067825801519401e-02
9.969506094264012352e-01
-2.709539347721543479e-01
